Category Name,Manufacturer Name,City,Country,Latitude,Longitude,Machine Count
Cutters,iEcho,Minsk,Belarus,53.8608204,27.55083154,1
Cutters,Others,Gothan,India,21.2817,72.8685,1
Cutters,Others,Hoshiarpur,India,31.5328523,75.9025485,1
Cutters,Polar,Terni,Italy,42.6384261,12.674297,2
Cutters,Schmedt,,Netherlands,52.2434979,5.6343227,1
Cutting Machine, Sei Laser,,South Korea,,,1
Cutting Machine,Baumann,Dabergotz,Germany,52.90983,12.71721,1
Cutting Machine,Baumann,Dabergotz,Germany,52.9098354,12.7171972,1
Cutting Machine,Duplo,Dabergotz,Germany,52.9098354,12.7171972,1
Cutting Machine,Fotoba,,Slovakia,,,1
Cutting Machine,iEcho,,Czech Republic,,,1
Cutting Machine,Kongsberg,,Poland,,,1
Cutting Machine,Polar,,Russia,51.2086975,89.2343748,2
Cutting Machine,Polar,Dabergotz,Germany,52.9098354,12.7171972,2
Cutting Machine,Polar,Nuremberg,Germany,49.4542881,11.0745641,1
Cutting Machine,Polar,Terni,Italy,42.6384261,12.674297,1
Cutting Machine,Zund,,Poland,,,1
Die cutting, VEB,Stuttgart,Deutschland,48.7758459,9.1829321,1
Die cutting,Albert-Frankenthal,,India,20.5937,78.9629,1
Die cutting,Albert-Frankenthal,Terni,Italy,42.6384261,12.674297,1
Die cutting,Asahi,,United Kingdom,,,1
Die cutting,AV Flexologic,,Poland,,,1
Die cutting,Baier,Vogtei,United Kingdom,51.1638,10.4478,1
Die cutting,Berra,Terni,Italy,42.6384261,12.674297,1
Die cutting,BMB,Barcelona,Spain,41.3874,2.16857,1
Die cutting,Bobst,,Greece,,,1
Die cutting,Bobst,,Poland,,,1
Die cutting,Bobst,,Spain,,,1
Die cutting,Bobst,,Bulgaria,42.6073975,25.4856617,2
Die cutting,Bobst,,Canada,56.1304,-106.347,1
Die cutting,Bobst,,Canada,61.0666922,-107.991707,1
Die cutting,Bobst,,Europe,54.526,15.2551,2
Die cutting,Bobst,,France,46.603354,1.8883335,1
Die cutting,Bobst,,India,20.5937,78.9629,7
Die cutting,Bobst,,India,28.6734298,77.2898858,1
Die cutting,Bobst,,Italy,41.8719,12.5674,4
Die cutting,Bobst,,United Kingdom,54.7023545,-3.2765753,2
Die cutting,Bobst,Farmingdale,United States,40.2034201,-74.1607885,1
Die cutting,Bobst,Ghaziabad,India,28.672818,77.3862836,1
Die cutting,Bobst,Gliwice,Poland,50.26590325,18.69757619,1
Die cutting,Bobst,Indore,India,22.7203616,75.8681996,1
Die cutting,Bobst,Mahabalipuram,India,12.6207821,80.1944915,1
Die cutting,Bobst,Miami,United States,25.7616798,-80.1917902,1
Die cutting,Bobst,Mohania,India,25.1676631,83.6168787,2
Die cutting,Bobst,Mumbai,India,19.076,72.8777,1
Die cutting,Bobst,Mumbai,India,19.0785451,72.878176,2
Die cutting,Bobst,New Delhi,India,28.6138954,77.2090057,1
Die cutting,Bobst,New Delhi,India,28.6273928,77.1716954,1
Die cutting,Bobst,Oslo,Norway,59.9138688,10.7522454,1
Die cutting,Bobst,Rome,Italy,41.8719,12.5674,2
Die cutting,Bobst,Stuttgart,Germany,48.7784485,9.1800132,1
Die cutting,Bobst,Terni,Italy,42.6384261,12.674297,7
Die cutting,Bobst,Tonosho,Japan,34.4815,134.072,1
Die cutting,Busch,,Germany,51.1657,10.4515,1
Die cutting,Century,,Poland,,,1
Die cutting,Cioni,Rome,Italy,41.8719,12.5674,1
Die cutting,Cioni,Terni,Italy,42.6384261,12.674297,1
Die cutting,Deko,,Germany,51.1657,10.4515,1
Die cutting,Dong Fang,Shanghai,China,31.230416,121.473701,1
Die cutting,Dongguan Jiufeng,Shanghai,China,31.230416,121.473701,1
Die cutting,Duplo,Stuttgart,Deutschland,48.7758459,9.1829321,1
Die cutting,Erba,,Netherlands,52.2434979,5.6343227,1
Die cutting,Erba,Terni,Italy,42.6384261,12.674297,1
Die cutting,FTP,Rome,Italy,41.8719,12.5674,1
Die cutting,FTP,Terni,Italy,42.6384261,12.674297,3
Die cutting,Giulianelli,Vogtei,Germany,51.1638175,10.4478313,1
Die cutting,Gopfert,Braunschweig,Germany,52.2678,10.5246,1
Die cutting,Gopfert,Brunswick,Germany,52.2647,10.5236,1
Die cutting,Guidolin Girotto,,Poland,,,1
Die cutting,Heidelberg,,Malaysia,,,1
Die cutting,Heidelberg,,Romania,,,1
Die cutting,Heidelberg,,Serbia,,,1
Die cutting,Heidelberg,,Switzerland,,,1
Die cutting,Heidelberg,,Bulgaria,42.6073975,25.4856617,2
Die cutting,Heidelberg,,France,46.2276,2.21375,1
Die cutting,Heidelberg,,Germany,51,10,1
Die cutting,Heidelberg,,Germany,51.1657,10.4515,6
Die cutting,Heidelberg,,Lithuania,55.3500003,23.7499997,1
Die cutting,Heidelberg,,Netherlands,52.2434979,5.6343227,8
Die cutting,Heidelberg,,United Kingdom,54.7023545,-3.2765753,3
Die cutting,Heidelberg,Acapulco,Mexico,16.864,-99.8823,1
Die cutting,Heidelberg,Auckland,New Zealand,-36.8622961,174.7190716,1
Die cutting,Heidelberg,Barcelona,Spain,41.3828939,2.1774322,3
Die cutting,Heidelberg,Beddes,France,46.6034,2.2137,2
Die cutting,Heidelberg,Dhaka,Bangladesh,23.7777571,90.4057408,1
Die cutting,Heidelberg,Faridabad,India,28.4379645,77.3681439,1
Die cutting,Heidelberg,Ghaziabad,India,28.672818,77.3862836,2
Die cutting,Heidelberg,Gliwice,Poland,50.26590325,18.69757619,2
Die cutting,Heidelberg,Ludhiana,India,30.9090157,75.851601,2
Die cutting,Heidelberg,Mumbai,India,19.0785451,72.878176,2
Die cutting,Heidelberg,New Delhi,India,28.6138954,77.2090057,1
Die cutting,Heidelberg,Ringwood,United Kingdom,50.844949,-1.788817,1
Die cutting,Heidelberg,Rome,Italy,41.8719,12.5674,4
Die cutting,Heidelberg,Stuttgart,Deutschland,48.7758459,9.1829321,3
Die cutting,Heidelberg,Terni,Italy,42.6384261,12.674297,7
Die cutting,Heidelberg,Ushuaia,Argentina,-54.8019121,-68.3029511,1
Die cutting,Heidelberg,Vogtei,Germany,51.1638,10.4478,1
Die cutting,Heidelberg,Vogtei,Germany,51.1638175,10.4478313,5
Die cutting,Highcon,,South Korea,,,1
Die cutting,Horizon,,South Korea,,,1
Die cutting,Hunkeler,,Germany,51.1657,10.4515,1
Die cutting,Hunkeler,Vogtei,United Kingdom,51.1638,10.4478,1
Die cutting,Iberica,,Moldova,,,1
Die cutting,Iberica,,Poland,,,1
Die cutting,Iberica,,Poland,52.215933,19.134422,1
Die cutting,Iberica,,United Kingdom,54.7023545,-3.2765753,1
Die cutting,Iijima,,Canada,61.0666922,-107.991707,1
Die cutting,Jagenberg,Auckland,New Zealand,-36.8622961,174.7190716,1
Die cutting,Johannisberg,Terni,Italy,42.6384261,12.674297,2
Die cutting,Kama,,Romania,,,1
Die cutting,Kama,,Bulgaria,42.6073975,25.4856617,1
Die cutting,Kama,,Netherlands,52.2434979,5.6343227,1
Die cutting,Lombardi,Rome,Italy,41.8719,12.5674,1
Die cutting,Nantai,Shanghai,China,31.230416,121.473701,1
Die cutting,Nebiolo,Terni,Italy,42.6384261,12.674297,1
Die cutting,New Empire Industries,Mumbai,India,18.9500562,72.8347302,1
Die cutting,Pfaeffle,Stuttgart,Deutschland,48.7758459,9.1829321,2
Die cutting,PMC,Ringwood,United Kingdom,50.844949,-1.788817,1
Die cutting,ProPunch 50-150,,Germany,51.1657,10.4515,1
Die cutting,Rabolini,Terni,Italy,42.6384261,12.674297,2
Die cutting,Rofin,,Poland,,,1
Die cutting,Sanwa,,United Kingdom,54.7023545,-3.2765753,1
Die cutting,Saroglia,,Bulgaria,42.6073975,25.4856617,2
Die cutting,Saroglia,,Italy,41.8719,12.5674,1
Die cutting,Saroglia,Rome,Italy,41.8719,12.5674,1
Die cutting,SPPM,,Romania,,,1
Die cutting,STAGO,Stuttgart,Deutschland,48.7758459,9.1829321,1
Die cutting,Titan,,France,46.603354,1.8883335,1
Die cutting,Verco,,Italy,44.9955182,7.6466179,1
Die cutting,Viking,Ringwood,United Kingdom,50.844949,-1.788817,1
Die cutting,Wupa,,Romania,,,1
Die cutting,Wupa,Rome,Italy,41.8719,12.5674,1
Die cutting,Wupa,Terni,Italy,42.6384261,12.674297,2
Die cutting,Yawa,,France,46.2276,2.21375,1
Die cutting,Yawa,,India,20.5937,78.9629,1
Die cutting,Zhejiang Feiyun,Gliwice,Poland,50.26590325,18.69757619,2
Die cutting,Zonten,,India,20.5937,78.9629,1
Die Punching Machines,Heidelberg,Stuttgart,Deutschland,48.7758459,9.1829321,1
Die-cutters- automatic and handfed, Bograma,,Germany,51.1657,10.4515,1
Die-cutters- automatic and handfed,Bobst,,Germany,51,10,1
Die-cutters- automatic and handfed,Bobst,,Russia,51.2086975,89.2343748,1
Die-cutters- automatic and handfed,Bobst,,United States,39.7837304,-100.445882,2
Die-cutters- automatic and handfed,Busch,Vogtei,Germany,51.1638,10.4478,1
Die-cutters- automatic and handfed,E. CALVI,Rome,Italy,41.8719,12.5674,1
Die-cutters- automatic and handfed,Giulianelli,,Germany,51.1657,10.4515,1
Die-cutters- automatic and handfed,Heidelberg,,Croatia,45.3658443,15.6575209,1
Die-cutters- automatic and handfed,Heidelberg,,France,46.2276,2.21375,1
Die-cutters- automatic and handfed,Heidelberg,,Germany,51.1657,10.4515,2
Die-cutters- automatic and handfed,Heidelberg,Rome,Italy,41.8719,12.5674,1
Die-cutters- automatic and handfed,Heidelberg,Vogtei,Germany,51.1638,10.4478,4
Die-cutters- automatic and handfed,Heidelberg,Vogtei,Germany,51.1638175,10.4478313,3
Die-cutters- automatic and handfed,Signature,,Germany,51,10,1
Digital Press, CNC-Barcenas-Bellon,,Spain,,,1
Digital Press, Matica Technologies,Ringwood,United Kingdom,50.844949,-1.788817,1
Digital Press,Agfa,,France,,,1
Digital Press,Agfa,,Poland,,,1
Digital Press,Barberan,,United States,,,1
Digital Press,Canon,,Austria,,,1
Digital Press,Canon,,France,,,1
Digital Press,Canon,,United States,,,1
Digital Press,Canon,,Netherlands,52.2434979,5.6343227,1
Digital Press,Cei & Durst,,Belgium,,,1
Digital Press,Cei & Durst,,Romania,,,1
Digital Press,Cei & Durst,,Serbia,,,1
Digital Press,Cei & Durst,,Slovenia,,,1
Digital Press,Cei & Durst,,Spain,,,1
Digital Press,Cei & Durst,,United Kingdom,,,1
Digital Press,Cei & Durst,,United States,,,1
Digital Press,Comagrav,,United Kingdom,,,1
Digital Press,Domino,,Spain,,,1
Digital Press,DPR,,Hungary,,,1
Digital Press,Durrer,,South Korea,,,1
Digital Press,Efi,,Austria,,,1
Digital Press,Efi,,Czech Republic,,,1
Digital Press,Efi,,France,,,1
Digital Press,Efi,,Poland,,,2
Digital Press,Efi,,Serbia,,,1
Digital Press,Epson,,Germany,51,10,1
Digital Press,FUJI,,France,,,1
Digital Press,FUJI,,Romania,,,1
Digital Press,FUJI,,United Kingdom,,,1
Digital Press,FUJI,,United States,,,4
Digital Press,Fujifilm,,Austria,,,1
Digital Press,Gallus,Villa Elisa,Paraguay,-25.3542571,-57.5835621,1
Digital Press,Handtop,,Israel,,,1
Digital Press,Hanway,,Romania,,,1
Digital Press,Heidelberg,,Netherlands,52.2434979,5.6343227,1
Digital Press,HP,,Germany,,,1
Digital Press,HP,,Italy,,,1
Digital Press,HP,,Netherlands,,,1
Digital Press,HP,,Romania,,,2
Digital Press,HP,,Slovenia,,,1
Digital Press,HP,,South Korea,,,1
Digital Press,HP,,Spain,,,1
Digital Press,HP,,United Kingdom,,,1
Digital Press,HP,,,54.526,15.2551,1
Digital Press,HP,,France,46.2276,2.21375,1
Digital Press,HP,,Russia,55.0796891,98.8598725,1
Digital Press,HP,Auckland,New Zealand,-36.8622961,174.7190716,2
Digital Press,HP,Gurugram,India,28.4595,77.0266,1
Digital Press,HP,Nuremberg,Germany,49.4542881,11.0745641,1
Digital Press,HP,Ramat Negev Regional Council,Israel,30.8124247,34.8594762,1
Digital Press,Inca,,Germany,,,1
Digital Press,Inca,,Poland,,,1
Digital Press,IQDEMY,,Czech Republic,,,1
Digital Press,JHF,,Poland,,,1
Digital Press,Kento,,United States,,,1
Digital Press,Keundo,,India,,,1
Digital Press,Kodak,,Poland,,,1
Digital Press,Kodak,Jaipur,India,26.9154576,75.8189817,1
Digital Press,Kodak,Kuala Lumpur,Malaysia,3.1319197,101.6840589,1
Digital Press,Konica Minolta,,Netherlands,52.1326,5.29127,1
Digital Press,Konica Minolta,,Netherlands,52.2434979,5.6343227,5
Digital Press,Konica Minolta,Auckland,New Zealand,-36.8622961,174.7190716,1
Digital Press,Konica Minolta,Kolkata,India,22.5726459,88.3638953,1
Digital Press,Konica Minolta,Minsk,Belarus,53.8608204,27.55083154,1
Digital Press,Konica Minolta,Montreal,Canada,45.5019,-73.5674,1
Digital Press,Konica Minolta,New Delhi,India,28.6138954,77.2090057,1
Digital Press,Konica Minolta,Sahibzada Ajit Singh Nagar,India,30.7046,76.7179,2
Digital Press,Konica Minolta,Stuttgart,Deutschland,48.7758459,9.1829321,1
Digital Press,Konica Minolta,Vogtei,Germany,51.1638175,10.4478313,1
Digital Press,Kornit,,Australia,,,1
Digital Press,Kornit,,France,,,1
Digital Press,Kornit,,Spain,,,1
Digital Press,Kyocera,,Netherlands,52.2434979,5.6343227,1
Digital Press,Liyu,,Italy,,,1
Digital Press,Manroland,Terni,Italy,42.6384261,12.674297,1
Digital Press,Mark Andy,,Portugal,,,1
Digital Press,Massivit,,Spain,,,1
Digital Press,Maxcan,,Spain,,,1
Digital Press,Mimaki,,Hungary,,,2
Digital Press,Mimaki,,Poland,,,1
Digital Press,Mutoh,,Albania,,,1
Digital Press,Mutoh,Rome,Italy,41.8719,12.5674,1
Digital Press,OCE,,Germany,,,1
Digital Press,OCE,Opole,Poland,50.6683,17.9231,1
Digital Press,PARDUS,,Netherlands,52.2434979,5.6343227,2
Digital Press,Ricoh,,Sweden,,,1
Digital Press,Ricoh,,France,46.2276,2.21375,1
Digital Press,Ricoh,,France,46.603354,1.8883335,1
Digital Press,Ricoh,,Netherlands,52.2434979,5.6343227,1
Digital Press,Roland,,Hungary,,,2
Digital Press,Roland,,Romania,,,1
Digital Press,Scodix,,Israel,,,1
Digital Press,SDD,Vogtei,United Kingdom,51.1638,10.4478,1
Digital Press,Stratasys,,Brazil,,,1
Digital Press,Trojanlabel,,Hungary,,,1
Digital Press,Xeikon,,Canada,,,1
Digital Press,Xeikon,,France,,,1
Digital Press,Xeikon,,Poland,,,1
Digital Press,Xeikon,,Slovakia,,,1
Digital Press,Xerox,,Lithuania,,,1
Digital Press,Xerox,,Sweden,,,1
Digital Press,Xerox,,Lithuania,55.3500003,23.7499997,1
Digital Press,Xerox,,Netherlands,52.2434979,5.6343227,2
Digital Press,Xerox,Rome,Italy,41.8719,12.5674,2
Digital Press,Xerox,Thiruvananthapuram,India,8.4882267,76.947551,1
Elevators/lifters/weights,Baumann,Vogtei,Germany,51.1638,10.4478,1
Elevators/lifters/weights,MIC,Stuttgart,Deutschland,48.7758459,9.1829321,1
Elevators/lifters/weights,Polar,Vogtei,Germany,51.1638,10.4478,1
End sheet gluing machines,Smyth,,Bulgaria,42.6073975,25.4856617,1
End sheet gluing machines,Wolk,,Netherlands,52.2434979,5.6343227,1
End sheet gluing unit,Hunkeler,,Bulgaria,42.6073975,25.4856617,1
End sheet gluing unit,Hunkeler,Brunswick,Germany,52.2647,10.5236,1
End sheet gluing unit,Hunkeler,Vogtei,Germany,51.1638175,10.4478313,1
Envelope feeders,Schneider Senator,,Germany,51.1657,10.4515,1
Envelope feeders,Superfeeder,,Germany,51.1657,10.4515,1
Envelope manufacturing equipment,Halm,,Romania,,,1
Envelope manufacturing equipment,Halm,,France,46.603354,1.8883335,1
Envelope manufacturing equipment,Halm,,Netherlands,52.2434979,5.6343227,1
Envelope manufacturing equipment,Heidelberg,,India,31.1471,75.3412,1
Envelope manufacturing equipment,Sitma,,United Kingdom,,,1
Envelope manufacturing equipment,Winkler+Dünnebier (W+D),Bengaluru,India,12.9767936,77.590082,1
Envelope overprinting equipment,Halm,,Hungary,,,1
Envelope overprinting equipment,Schneider Senator,,Germany,51.1657,10.4515,1
Envelope production,Diamond Tools,Ringwood,United Kingdom,50.844949,-1.788817,1
Envelope production,Halm,,Hungary,,,1
Envelope production,Winkler+Dünnebier (W+D),,United States,,,1
Exercise book making machines,Bielomatik,,Algeria,,,1
Exercise book/ruling machinery,Bielomatik,Lagos,Nigeria,6.6137395,3.3552568,1
Exercise book/ruling machinery,E C H Will,,South Africa,,,1
Extrusion line blown film and cast,SPM Extrusions,,India,27.633333,77.583333,1
Eye letting machines,Hang,,Germany,51,10,1
Eye letting machines,Hang,,Germany,51.5623618,6.7345106,1
Eye letting machines,Hang,,Netherlands,52.2434979,5.6343227,2
Eye letting machines,Hang,Vogtei,Germany,51.1638175,10.4478313,4
Feeder,Heidelberg,Dabergotz,Germany,52.9098307,12.7172083,1
Feeder,Muller Martini,,Italy,41.8719,12.5674,1
Feeder,Ritmica,Nuremberg,Germany,49.4542881,11.0745641,1
Film processors,Bobst,,Hungary,,,1
Film processors,Hang,,Greece,,,1
Film processors,Hanyoung,,Italy,,,1
Finishing,Attalus,,Italy,,,1
Finishing,F+V Automation,Vogtei,Germany,51.1638,10.4478,1
Finishing,Hugo Beck,Vogtei,Germany,51.1638175,10.4478313,1
Finishing,James Burn/Lhermite,Lancaster,United Kingdom,54.0484068,-2.7990345,1
Finishing,Komfi,Vogtei,Germany,51.1638175,10.4478313,1
Finishing,LeoMat,Vogtei,Germany,51.1638175,10.4478313,2
Finishing,Muro,Huntingdonshire,United Kingdom,52.3464972,-0.1979678,1
Finishing,Muro,Lancaster,United Kingdom,54.0484068,-2.7990345,3
Finishing,Muro,Vogtei,Germany,51.1638,10.4478,1
Finishing,Palamides,Vogtei,Germany,51.1638,10.4478,1
Finishing,Sakurai,Moscow,Russia,55.7505412,37.6174782,1
Finishing,SCS,,Europe,54.526,15.2551,1
Finishing,SPS,Moscow,Russia,55.7505412,37.6174782,1
Flexo,AKO,,India,20.5937,78.9629,1
Flexo,Aquaflex,,India,20.5937,78.9629,1
Flexo,Edale,,United Kingdom,54.7023545,-3.2765753,1
Flexo,Edale,Vogtei,Germany,51.1638,10.4478,1
Flexo,Esko,Minsk,Belarus,53.8608204,27.55083154,1
Flexo,Flexotecnica,,Netherlands,52.2434979,5.6343227,1
Flexo,Gallus,,Germany,51.1657,10.4515,1
Flexo,Gallus,,United Kingdom,54.7023545,-3.2765753,2
Flexo,Gallus,,United States,38.7946,-106.535,1
Flexo,Gallus,Vogtei,Germany,51.1638,10.4478,5
Flexo,Gallus,Vogtei,Germany,51.1638175,10.4478313,1
Flexo,GiDue,,Italy,41.8719,12.5674,1
Flexo,GiDue,Gliwice,Poland,50.26590325,18.69757619,1
Flexo,KBA,Bucharest,Romania,44.4267674,26.1025384,1
Flexo,KDO,Gliwice,Poland,50.26590325,18.69757619,1
Flexo,Kopack ,,United States,38.7946,-106.535,1
Flexo,Labelmen,,Italy,41.8719,12.5674,1
Flexo,Labelmen,Terni,Italy,42.6384261,12.674297,1
Flexo,LeoMat,Vogtei,Germany,51.1638175,10.4478313,1
Flexo,Mark Andy,,Netherlands,52.2434979,5.6343227,1
Flexo,Mark Andy,,United Kingdom,54.7023545,-3.2765753,1
Flexo,Mark Andy,Bengaluru,India,12.9715987,77.5945627,1
Flexo,MPS,,Italy,41.8719,12.5674,1
Flexo,Nilpeter,,Germany,51,10,1
Flexo,Nilpeter,Hude,Germany,53.1088344,8.4653702,2
Flexo,Nilpeter,Vogtei,Germany,51.1638,10.4478,1
Flexo,Omet,,India,20.5937,78.9629,1
Flexo,Omet,,Italy,41.8719,12.5674,1
Flexo,Omet,,Netherlands,52.2434979,5.6343227,1
Flexo,Omet,Terni,Italy,42.6384261,12.674297,4
Flexo,Rotatek,,France,46.603354,1.8883335,1
Flexo,Rotatek,Vogtei,Germany,51.1638,10.4478,1
Flexo,WINDMOLLER & HOLSHER,,Germany,51,10,1
Flexographic equipment,ABG,,Italy,,,1
Flexographic equipment,ABG,,Poland,,,1
Flexographic equipment,ABG,,Spain,,,2
Flexographic equipment,Accraply,,Turkey,,,3
Flexographic equipment,Aquaflex,,Colombia,,,1
Flexographic equipment,Arsoma,,Poland,,,2
Flexographic equipment,Bobst,,Germany,,,1
Flexographic equipment,Carint,,Malaysia,,,1
Flexographic equipment,CCM Machinery,Braunschweig,Germany,52.2678,10.5246,2
Flexographic equipment,DCM,,Romania,,,1
Flexographic equipment,DuPont,Gliwice,Poland,50.26590325,18.69757619,1
Flexographic equipment,Etipol,,Romania,,,1
Flexographic equipment,Fischer & Krecke,,Germany,,,1
Flexographic equipment,Flexor,,Poland,,,1
Flexographic equipment,FOCUS,,Poland,,,1
Flexographic equipment,Gallus,,Germany,,,1
Flexographic equipment,Gallus,,Poland,,,2
Flexographic equipment,Gallus,Hude,Germany,53.1088344,8.4653702,5
Flexographic equipment,GiDue,,Belgium,,,1
Flexographic equipment,GiDue,,Poland,,,3
Flexographic equipment,Gietz,,Switzerland,,,1
Flexographic equipment,GM,,Albania,,,1
Flexographic equipment,GM,,Ireland,,,1
Flexographic equipment,GSP,,Poland,,,1
Flexographic equipment,Karlville,,United States,,,1
Flexographic equipment,KDO,,Poland,,,1
Flexographic equipment,Mark Andy,,Czech Republic,,,1
Flexographic equipment,Mark Andy,,United States,,,1
Flexographic equipment,MPS,,Switzerland,,,2
Flexographic equipment,MPS Systems B.V.,Oslo,Norway,59.9138688,10.7522454,1
Flexographic equipment,Muller Martini,,Germany,51.1657,10.4515,1
Flexographic equipment,New Empire Industries,,Australia,-25.2744,133.775,1
Flexographic equipment,Ofem,,Italy,,,1
Flexographic equipment,Omet,,Poland,,,1
Flexographic equipment,Omet,,Serbia,,,1
Flexographic equipment,Remak,,Romania,,,1
Flexographic equipment,Rotocontrol,,Romania,,,2
Flexographic equipment,Rotoflex,,Ecuador,,,1
Flexographic equipment,Smag,,France,,,1
Flexographic equipment,Smag,,Hungary,,,1
Flexographic equipment,Uteco,,United States,,,1
Flexographic equipment,Varga,,Hungary,,,1
Flexographic equipment,XL Plastics,,Romania,,,1
Foil Packing Machines,Beck,,Germany,51,10,1
Foil Packing Machines,Beck,Vogtei,Germany,51.1638175,10.4478313,2
Foil Packing Machines,CMC,Vogtei,Germany,51.1638175,10.4478313,1
Foil Packing Machines,Hugo Beck,,Germany,51.1657,10.4515,1
Foil Packing Machines,Minipack®-torre,Vogtei,Germany,51.1638175,10.4478313,1
Foil slitting,Baier,,Germany,51.1657,10.4515,1
Foil slitting,Kolbus,,Germany,51.1657,10.4515,1
Foil slitting,Ruiyang,,Lithuania,55.3500003,23.7499997,1
Folder Gluer Machines,Bobst,,United States,,,4
Folder Gluer Machines,DGM,,United Kingdom,,,1
Folder Gluer Machines,Heidelberg,,Czech Republic,,,1
Folder Gluer Machines,Honson,,Romania,,,1
Folder Gluer Machines,Jagenberg,,Poland,,,1
Folder Gluer Machines,Jagenberg,Stuttgart,Deutschland,48.7758459,9.1829321,1
Folder Gluer Machines,KMK,,Ukraine,,,1
Folder Gluer Machines,PETRATTO,Ringwood,United Kingdom,50.844949,-1.788817,1
Folder Gluer Machines,Rolam,,Moldova,,,1
Folder Gluer Machines,Ropi,,Moldova,,,1
Folding Machine,Bonelli,Terni,Italy,42.6384261,12.674297,1
Folding Machine,Desta ,,Germany,51.1657,10.4515,1
Folding Machine,Duplo,Lancaster,United Kingdom,54.0484068,-2.7990345,1
Folding Machine,Eurofold,Vogtei,Germany,51.1638,10.4478,1
Folding Machine,Eurofold,Vogtei,Germany,51.1638175,10.4478313,1
Folding Machine,Faltex,Terni,Italy,42.6384261,12.674297,1
Folding Machine,FIDIA,,EUROPE,54.526,15.2551,1
Folding Machine,FIDIA,,Italy,44.9955182,7.6466179,1
Folding Machine,FIDIA,Shimla,India,31.105,77.164,1
Folding Machine,FIDIA,Turin,Italy,45.0677551,7.6824892,2
Folding Machine,Gandossi & Fossati,Terni,Italy,42.6384261,12.674297,1
Folding Machine,Grassi,Terni,Italy,42.6384261,12.674297,1
Folding Machine,Grieser & Kunzmann,Dabergotz,Germany,52.9098354,12.7171972,1
Folding Machine,GUK,,Czech Republic,,,1
Folding Machine,GUK,,France,46.603354,1.8883335,1
Folding Machine,GUK,,Germany,51.1657,10.4515,2
Folding Machine,GUK,Minsk,Belarus,53.8608204,27.55083154,2
Folding Machine,GUK,Rome,Italy,41.8719,12.5674,2
Folding Machine,GUK,Stuttgart,Deutschland,48.7758459,9.1829321,3
Folding Machine,GUK,Vogtei,Germany,51.1638,10.4478,2
Folding Machine,GUK,Vogtei,Germany,51.1638175,10.4478313,2
Folding Machine,GUK,Weil der Stadt,Deutschland,51.165691,10.451526,1
Folding Machine,Habicht & Heuser,Dabergotz,Germany,52.9098354,12.7171972,1
Folding Machine,Hefter,Nuremberg,Germany,49.4542881,11.0745641,1
Folding Machine,Heiber+Schroder,Terni,Italy,42.6384261,12.674297,1
Folding Machine,Heidelberg,,Italy,,,1
Folding Machine,Heidelberg,,Czechia,49.7439047,15.3381061,2
Folding Machine,Heidelberg,,France,46.603354,1.8883335,4
Folding Machine,Heidelberg,,Germany,51,10,1
Folding Machine,Heidelberg,,Germany,51.1657,10.4515,10
Folding Machine,Heidelberg,,Netherlands,52.2434979,5.6343227,4
Folding Machine,Heidelberg,,Netherlands,52.24764975,5.541246849,1
Folding Machine,Heidelberg,,Poland,52.215933,19.134422,1
Folding Machine,Heidelberg,,United Kingdom,54.7023545,-3.2765753,9
Folding Machine,Heidelberg,Beddes,France,46.6034,2.2137,3
Folding Machine,Heidelberg,Braunschweig,Germany,52.2678,10.5246,1
Folding Machine,Heidelberg,Brunswick,Germany,52.2646577,10.5236066,1
Folding Machine,Heidelberg,Brunswick,Germany,52.2647,10.5236,1
Folding Machine,Heidelberg,Bucharest,Romania,44.4267674,26.1025384,1
Folding Machine,Heidelberg,Dabergotz,Germany,52.9098307,12.7172083,3
Folding Machine,Heidelberg,Dabergotz,Germany,52.9098354,12.7171972,3
Folding Machine,Heidelberg,Gliwice,Poland,50.26590325,18.69757619,2
Folding Machine,Heidelberg,Los Angeles,United States,34.0549076,-118.242643,1
Folding Machine,Heidelberg,Minsk,Belarus,53.8608204,27.55083154,1
Folding Machine,Heidelberg,New Delhi,India,28.6273928,77.1716954,2
Folding Machine,Heidelberg,New York,United States,40.7127281,-74.0060152,1
Folding Machine,Heidelberg,Nuremberg,Germany,49.4542881,11.0745641,5
Folding Machine,Heidelberg,Oslo,Norway,54.526,15.2551,1
Folding Machine,Heidelberg,Ringwood,United Kingdom,50.844949,-1.788817,1
Folding Machine,Heidelberg,Rome,Italy,41.8719,12.5674,2
Folding Machine,Heidelberg,Sahibzada Ajit Singh Nagar,India,30.7046486,76.7178726,1
Folding Machine,Heidelberg,Stuttgart,Deutschland,48.7758459,9.1829321,4
Folding Machine,Heidelberg,Terni,Italy,42.6384261,12.674297,4
Folding Machine,Heidelberg,Vogtei,Germany,51.1638,10.4478,6
Folding Machine,Heidelberg,Vogtei,Germany,51.1638175,10.4478313,14
Folding Machine,Herzog+Heymann,,Germany,51.1657,10.4515,1
Folding Machine,Herzog+Heymann,Beddes,France,46.6034,2.2137,1
Folding Machine,Herzog+Heymann,Dabergotz,Germany,52.9098307,12.7172083,1
Folding Machine,Herzog+Heymann,Vogtei,Germany,51.1638175,10.4478313,2
Folding Machine,Horizon,,Croatia,45.3658443,15.6575209,1
Folding Machine,Horizon,,India,30.642751,76.7537301,1
Folding Machine,Horizon,,United Kingdom,54.7023545,-3.2765753,1
